时间,转速（rpm）,电流（A）,扭矩（F.m）,程序状态,轴状态,机床状态,STATUS,G-Code,Program,Tool No.
2017-03-07 12:58:24,2999.87,60.426,120.337,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:25,2999.59,60.379,119.182,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:26,2999.05,60.360,117.908,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:27,3000.37,59.942,121.660,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:28,2999.52,58.946,120.977,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:29,3001.07,60.733,122.525,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:30,3000.69,59.990,124.179,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:31,2999.54,60.193,124.439,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:32,2999.90,58.946,120.492,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:33,3000.06,59.819,113.153,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:34,3000.42,60.165,111.247,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:35,3001.02,59.927,127.512,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:36,2997.91,59.678,124.074,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:37,2997.58,60.847,116.033,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:38,2998.11,60.333,119.001,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:39,3002.41,59.407,127.707,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:40,2998.75,60.564,116.928,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:41,2998.40,59.548,117.693,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:42,2999.76,60.841,116.789,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:43,2997.33,59.155,128.496,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:44,2998.96,60.386,118.663,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:45,2999.73,59.884,121.035,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:46,3000.43,60.596,122.848,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:47,3000.95,60.257,122.706,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:48,3000.36,58.866,115.896,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:49,3001.86,60.508,122.391,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:50,3000.83,59.283,119.305,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:51,3000.50,60.406,130.919,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:52,2998.91,60.268,127.260,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:53,3000.65,59.425,111.224,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:54,3000.07,59.469,119.291,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:55,3001.62,59.768,119.244,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:56,3001.44,60.199,117.603,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:57,3000.86,59.335,109.730,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:58,3000.50,59.784,118.867,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:58:59,2999.48,59.903,121.445,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:00,3000.43,59.775,117.638,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:01,2999.33,60.710,122.229,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:02,2999.51,59.286,127.143,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:03,3001.58,60.899,119.602,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:04,3000.23,60.175,110.674,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:05,3001.46,59.621,119.903,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:06,2999.79,60.540,116.461,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:07,2999.29,60.225,122.093,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:08,2999.39,59.846,118.177,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:09,3000.66,60.011,120.018,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:10,2999.23,59.189,128.275,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:11,2999.27,60.604,115.908,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:12,2999.54,60.123,112.233,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:13,2999.71,60.137,122.833,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:14,3000.31,59.484,129.541,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:15,3000.37,59.766,124.543,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:16,2998.86,60.121,124.240,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:17,2999.73,58.903,124.536,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:18,2999.79,59.922,121.661,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:19,2999.69,60.423,127.612,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:20,2998.10,60.329,125.432,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:21,3000.46,59.482,119.475,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:22,2998.63,59.542,128.170,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:23,3000.75,60.018,125.080,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:24,3000.88,60.828,124.529,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:25,3000.68,58.963,123.044,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:26,3000.62,59.486,123.444,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:27,2998.49,61.039,117.854,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:28,2999.29,60.584,111.196,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:29,3000.60,59.774,111.992,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:30,3000.28,59.776,128.207,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:31,3000.62,59.891,116.364,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:32,3000.73,60.360,129.733,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:33,2999.58,60.709,120.934,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:34,2999.60,60.382,119.609,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:35,2997.30,59.845,115.633,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:36,2999.98,59.566,122.621,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:37,3000.53,60.564,127.082,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:38,2999.90,59.545,116.318,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:39,2998.71,59.664,123.052,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:40,2999.28,60.051,108.384,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:41,2999.25,59.271,122.410,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:42,2999.00,59.981,116.775,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:43,3000.37,59.696,114.921,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:44,3001.81,59.171,116.246,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:45,2999.79,60.247,109.961,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:46,2999.38,60.729,115.516,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:47,3001.31,60.686,123.700,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:48,3000.67,59.706,117.918,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:49,3000.88,60.487,124.934,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:50,3001.23,60.093,117.212,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:51,3000.03,60.499,120.188,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:52,2998.20,59.919,121.707,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:53,2999.30,59.792,123.864,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:54,2999.62,60.238,115.146,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:55,3000.82,59.699,119.393,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:56,3000.70,60.213,118.421,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:57,3000.67,59.954,132.723,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:58,3000.55,60.466,111.596,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 12:59:59,2998.21,60.367,119.991,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:00,3000.02,60.192,118.270,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:01,3000.17,60.146,118.257,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:02,2999.94,60.246,116.090,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:03,2999.60,58.998,117.989,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:04,2999.92,60.878,126.009,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:05,2998.64,60.094,118.340,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:06,2999.03,59.945,122.722,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:07,2999.98,60.358,124.743,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:08,2998.20,60.555,116.402,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:09,3000.56,60.204,117.268,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:10,3000.97,60.035,121.870,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:11,2999.72,59.782,122.724,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:12,2999.92,60.590,122.802,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:13,3000.14,60.253,114.694,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:14,2999.40,60.055,120.394,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:15,3001.17,59.610,115.266,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:16,3000.56,59.779,128.831,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:17,3000.25,59.164,122.354,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:18,3000.00,60.716,120.355,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:19,2998.62,60.163,116.747,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:20,3000.84,59.462,128.326,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:21,3000.68,59.330,122.484,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:22,3000.20,59.291,114.343,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:23,2997.70,60.826,136.795,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:24,3001.22,59.696,126.031,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:25,2998.88,59.847,115.933,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:26,2999.83,60.179,122.539,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:27,3001.09,60.479,124.577,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:28,3000.49,60.407,118.156,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:29,2999.34,60.396,123.836,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:30,2999.61,59.921,122.229,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:31,3000.31,60.270,120.190,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:32,3000.31,60.030,118.722,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:33,2999.64,59.591,112.549,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:34,2999.39,60.067,103.315,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:35,2998.93,59.795,123.512,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:36,3000.18,59.657,120.982,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:37,2998.38,59.935,115.806,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:38,2999.85,59.136,119.686,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:39,3001.15,59.790,120.944,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:40,2999.95,60.676,118.513,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:41,3000.43,59.803,118.868,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:42,2999.91,60.596,127.573,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:43,3002.04,60.356,118.157,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:44,3002.26,60.280,106.924,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:45,2999.90,60.270,124.381,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:46,2998.91,59.106,122.330,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:47,2999.82,59.220,126.342,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:48,2999.75,58.950,124.982,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:49,3000.31,60.534,119.899,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:50,3000.23,60.247,111.785,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:51,2999.16,60.183,115.215,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:52,2999.30,59.926,116.345,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:53,2999.18,60.451,107.560,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:54,2999.80,60.033,119.823,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:55,3000.78,59.465,117.532,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:56,2999.63,60.280,123.453,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:57,3000.45,59.176,112.279,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:58,2998.53,59.794,125.172,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:00:59,3002.18,59.979,123.569,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:00,2999.27,58.159,117.152,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:01,3001.67,60.287,128.318,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:02,3000.95,61.314,119.645,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:03,3000.82,59.932,117.936,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:04,2999.06,59.726,115.168,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:05,2998.87,60.218,115.651,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:06,3001.40,59.389,119.119,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:07,2999.23,59.710,111.843,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:08,3000.25,60.503,129.757,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:09,2999.38,60.083,118.426,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:10,2999.16,59.078,121.891,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:11,3000.51,59.810,121.903,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:12,3000.48,60.148,125.111,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:13,2999.17,60.273,120.342,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:14,3002.14,60.265,119.545,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:15,2999.98,60.577,114.457,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:16,3001.28,60.341,126.326,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:17,2999.83,60.536,116.915,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:18,2999.36,60.199,121.221,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:19,2999.84,61.698,125.102,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:20,3000.69,59.396,116.113,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:21,2998.80,61.169,121.215,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:22,3002.36,60.786,113.468,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:23,3000.21,59.874,125.260,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:24,3000.56,60.800,125.302,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:25,3001.44,59.626,124.004,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:26,2999.31,60.592,113.572,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:27,2999.54,60.665,118.368,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:28,2999.09,60.467,115.392,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:29,2999.39,60.452,123.384,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:30,2999.04,59.180,121.631,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:31,2999.58,59.671,120.410,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:32,2999.71,59.293,125.465,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:33,2999.94,60.747,118.988,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:34,2999.30,59.240,122.111,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:35,2998.98,59.785,113.838,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:36,3001.37,59.261,113.465,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:37,3001.01,60.035,115.980,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:38,2998.55,60.291,117.818,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:39,2999.13,60.068,118.974,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:40,3000.28,60.739,117.078,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:41,3000.01,59.980,123.526,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:42,2998.93,60.665,119.549,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:43,3000.47,59.538,123.019,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:44,3000.45,59.548,121.232,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:45,2999.69,59.842,117.369,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:46,3001.77,60.341,116.556,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:47,3000.29,59.727,119.630,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:48,3001.04,60.105,121.776,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:49,3001.23,59.518,124.795,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:50,3000.95,59.853,118.516,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:51,2998.79,60.504,111.773,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:52,2998.91,60.160,126.652,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:53,3000.66,61.047,130.203,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:54,2999.03,60.427,124.879,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:55,2999.11,60.369,123.898,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:56,3001.21,60.772,118.950,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:57,3000.16,61.283,124.646,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:58,2999.47,59.681,122.332,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:01:59,2999.84,61.088,110.628,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:00,2999.10,60.547,113.098,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:01,3000.78,59.290,116.805,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:02,2999.28,59.910,115.125,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:03,2999.46,61.213,119.146,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:04,3000.52,59.986,111.722,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:05,2999.49,59.386,126.966,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:06,3000.63,60.366,125.413,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:07,3002.41,60.374,113.269,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:08,3000.25,60.140,117.022,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:09,2999.93,59.563,127.269,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:10,2998.38,60.284,120.252,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:11,3000.17,59.685,120.700,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:12,3000.59,60.491,119.067,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:13,2999.00,59.080,126.910,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:14,2999.83,59.352,130.249,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:15,3000.68,60.295,113.930,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:16,2999.15,59.939,103.788,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:17,2999.97,60.126,117.801,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:18,2997.95,59.991,116.917,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:19,3000.29,59.079,122.692,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:20,3001.40,59.283,114.927,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:21,3000.69,59.383,116.970,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:22,3000.33,60.655,115.753,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:23,3000.72,60.741,119.861,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:24,2999.41,59.824,121.239,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:25,3000.06,59.606,115.755,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:26,3000.44,60.651,118.704,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:27,2999.01,60.662,120.094,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:28,2999.88,60.648,126.425,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:29,3000.32,60.255,117.811,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:30,2999.23,60.093,120.033,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:31,2999.42,60.206,122.165,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:32,3001.92,60.078,116.099,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:33,2997.98,59.999,113.323,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:34,3000.99,60.285,114.472,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:35,3000.33,60.049,120.310,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:36,3000.63,59.792,123.317,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:37,2999.29,59.827,110.213,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:38,2999.51,59.902,129.224,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:39,3001.89,59.307,118.508,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:40,3001.02,59.902,123.563,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:41,2999.39,60.358,115.908,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:42,2998.60,59.717,118.170,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:43,3000.58,59.497,118.077,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:44,3000.23,59.832,125.526,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:45,2998.86,60.320,130.886,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:46,3000.94,60.519,118.376,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:47,3000.00,58.857,109.647,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:48,3000.39,60.583,118.371,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:49,3001.82,60.250,116.691,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:50,2998.92,60.445,124.509,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:51,2999.27,60.707,126.033,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:52,2997.80,59.937,108.596,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:53,3001.05,59.691,117.814,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:54,2999.73,59.408,118.273,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:55,2999.35,59.756,119.809,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:56,3000.73,60.078,118.598,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:57,2999.39,60.888,121.707,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:58,3000.32,60.321,127.481,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:02:59,3000.10,60.267,121.559,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:03:00,2997.30,59.919,125.564,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:03:01,3000.02,59.406,125.683,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:03:02,2999.02,59.680,120.031,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:03:03,3000.55,59.852,109.234,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:03:04,3000.41,59.196,118.713,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:03:05,3000.58,60.730,124.318,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:03:06,3000.50,60.310,122.656,3,0,2,4,C1.T.TO1,1.5,105
2017-03-07 13:03:07,2999.45,59.192,119.925,3,0,2,4,C1.T.TO1,1.5,105
